mesh_code_3rd	osm_road_length	diff_length	diff_percentage	wkt
54394610	4064.44459836518	-2022	-99.04	MULTIPOLYGON(((139.750000000009 36.3416666690822,139.750000000009 36.3500000024159,139.762500000009 36.3500000024159,139.762500000009 36.3416666690822,139.750000000009 36.3416666690822)))
54394611	12238.7600681389	-5601	-84.40	MULTIPOLYGON(((139.762500000009 36.3416666690822,139.762500000009 36.3500000024159,139.775000000009 36.3500000024159,139.775000000009 36.3416666690822,139.762500000009 36.3416666690822)))
54394612	12701.6331957917	-8225	-183.77	MULTIPOLYGON(((139.775000000009 36.3416666690822,139.775000000009 36.3500000024159,139.787500000009 36.3500000024159,139.787500000009 36.3416666690822,139.775000000009 36.3416666690822)))
54394613	9028.58847788892	-5562	-160.49	MULTIPOLYGON(((139.787500000009 36.3416666690822,139.787500000009 36.3500000024159,139.800000000009 36.3500000024159,139.800000000009 36.3416666690822,139.787500000009 36.3416666690822)))
54394614	5833.09738916939	-2716	-87.13	MULTIPOLYGON(((139.800000000009 36.3416666690822,139.800000000009 36.3500000024159,139.812500000009 36.3500000024159,139.812500000009 36.3416666690822,139.800000000009 36.3416666690822)))
54394615	5807.45904249415	-2894	-99.36	MULTIPOLYGON(((139.812500000009 36.3416666690822,139.812500000009 36.3500000024159,139.825000000009 36.3500000024159,139.825000000009 36.3416666690822,139.812500000009 36.3416666690822)))
54394616	9532.50031260898	-2695	-39.42	MULTIPOLYGON(((139.825000000009 36.3416666690822,139.825000000009 36.3500000024159,139.837500000009 36.3500000024159,139.837500000009 36.3416666690822,139.825000000009 36.3416666690822)))
54394617	6765.19036678841	-2099	-44.98	MULTIPOLYGON(((139.837500000009 36.3416666690822,139.837500000009 36.3500000024159,139.85000000001 36.3500000024159,139.85000000001 36.3416666690822,139.837500000009 36.3416666690822)))
54394618	11538.700038212	-4523	-64.48	MULTIPOLYGON(((139.85000000001 36.3416666690822,139.85000000001 36.3500000024159,139.86250000001 36.3500000024159,139.86250000001 36.3416666690822,139.85000000001 36.3416666690822)))
54394619	6039.39377632095	-3687	-156.77	MULTIPOLYGON(((139.86250000001 36.3416666690822,139.86250000001 36.3500000024159,139.87500000001 36.3500000024159,139.87500000001 36.3416666690822,139.86250000001 36.3416666690822)))
54394620	10400.7430304338	-5447	-109.98	MULTIPOLYGON(((139.750000000009 36.3500000024159,139.750000000009 36.3583333357495,139.762500000009 36.3583333357495,139.762500000009 36.3500000024159,139.750000000009 36.3500000024159)))
54394621	8162.43855180312	-3749	-84.96	MULTIPOLYGON(((139.762500000009 36.3500000024159,139.762500000009 36.3583333357495,139.775000000009 36.3583333357495,139.775000000009 36.3500000024159,139.762500000009 36.3500000024159)))
54394622	12914.645236778	-8682	-205.16	MULTIPOLYGON(((139.775000000009 36.3500000024159,139.775000000009 36.3583333357495,139.787500000009 36.3583333357495,139.787500000009 36.3500000024159,139.775000000009 36.3500000024159)))
54394623	11762.9182922382	-6305	-115.55	MULTIPOLYGON(((139.787500000009 36.3500000024159,139.787500000009 36.3583333357495,139.800000000009 36.3583333357495,139.800000000009 36.3500000024159,139.787500000009 36.3500000024159)))
54394624	6817.60064858266	-3114	-84.11	MULTIPOLYGON(((139.800000000009 36.3500000024159,139.800000000009 36.3583333357495,139.812500000009 36.3583333357495,139.812500000009 36.3500000024159,139.800000000009 36.3500000024159)))
54394625	13827.3455143745	-5653	-69.16	MULTIPOLYGON(((139.812500000009 36.3500000024159,139.812500000009 36.3583333357495,139.825000000009 36.3583333357495,139.825000000009 36.3500000024159,139.812500000009 36.3500000024159)))
54394626	11176.094388541	-5127	-84.75	MULTIPOLYGON(((139.825000000009 36.3500000024159,139.825000000009 36.3583333357495,139.837500000009 36.3583333357495,139.837500000009 36.3500000024159,139.825000000009 36.3500000024159)))
54394627	6918.25882821332	-2113	-43.98	MULTIPOLYGON(((139.837500000009 36.3500000024159,139.837500000009 36.3583333357495,139.85000000001 36.3583333357495,139.85000000001 36.3500000024159,139.837500000009 36.3500000024159)))
54394628	13572.2692267597	-4556	-50.53	MULTIPOLYGON(((139.85000000001 36.3500000024159,139.85000000001 36.3583333357495,139.86250000001 36.3583333357495,139.86250000001 36.3500000024159,139.85000000001 36.3500000024159)))
54394629	6310.7756595113	-2798	-79.69	MULTIPOLYGON(((139.86250000001 36.3500000024159,139.86250000001 36.3583333357495,139.87500000001 36.3583333357495,139.87500000001 36.3500000024159,139.86250000001 36.3500000024159)))
54394630	12643.0126394442	-6531	-106.85	MULTIPOLYGON(((139.750000000009 36.3583333357495,139.750000000009 36.3666666690831,139.762500000009 36.3666666690831,139.762500000009 36.3583333357495,139.750000000009 36.3583333357495)))
54394631	11052.9219811456	-6635	-150.23	MULTIPOLYGON(((139.762500000009 36.3583333357495,139.762500000009 36.3666666690831,139.775000000009 36.3666666690831,139.775000000009 36.3583333357495,139.762500000009 36.3583333357495)))
54394632	11593.1627649483	-7890	-213.07	MULTIPOLYGON(((139.775000000009 36.3583333357495,139.775000000009 36.3666666690831,139.787500000009 36.3666666690831,139.787500000009 36.3583333357495,139.775000000009 36.3583333357495)))
54394633	8592.08462550775	-6186	-257.11	MULTIPOLYGON(((139.787500000009 36.3583333357495,139.787500000009 36.3666666690831,139.800000000009 36.3666666690831,139.800000000009 36.3583333357495,139.787500000009 36.3583333357495)))
54394634	8043.87587352658	-3819	-90.43	MULTIPOLYGON(((139.800000000009 36.3583333357495,139.800000000009 36.3666666690831,139.812500000009 36.3666666690831,139.812500000009 36.3583333357495,139.800000000009 36.3583333357495)))
54394635	11525.6523339749	-5176	-81.53	MULTIPOLYGON(((139.812500000009 36.3583333357495,139.812500000009 36.3666666690831,139.825000000009 36.3666666690831,139.825000000009 36.3583333357495,139.812500000009 36.3583333357495)))
54394636	13374.6706377391	-8870	-196.95	MULTIPOLYGON(((139.825000000009 36.3583333357495,139.825000000009 36.3666666690831,139.837500000009 36.3666666690831,139.837500000009 36.3583333357495,139.825000000009 36.3583333357495)))
54394637	8563.17634324275	-3065	-55.75	MULTIPOLYGON(((139.837500000009 36.3583333357495,139.837500000009 36.3666666690831,139.85000000001 36.3666666690831,139.85000000001 36.3583333357495,139.837500000009 36.3583333357495)))
54394638	12223.8607105664	-4321	-54.69	MULTIPOLYGON(((139.85000000001 36.3583333357495,139.85000000001 36.3666666690831,139.86250000001 36.3666666690831,139.86250000001 36.3583333357495,139.85000000001 36.3583333357495)))
54394639	4821.70998611739	-720	-17.57	MULTIPOLYGON(((139.86250000001 36.3583333357495,139.86250000001 36.3666666690831,139.87500000001 36.3666666690831,139.87500000001 36.3583333357495,139.86250000001 36.3583333357495)))
54394640	9718.13289045035	-6049	-164.87	MULTIPOLYGON(((139.750000000009 36.3666666690831,139.750000000009 36.3750000024167,139.762500000009 36.3750000024167,139.762500000009 36.3666666690831,139.750000000009 36.3666666690831)))
54394641	10880.8081105385	-6664	-158.08	MULTIPOLYGON(((139.762500000009 36.3666666690831,139.762500000009 36.3750000024167,139.775000000009 36.3750000024167,139.775000000009 36.3666666690831,139.762500000009 36.3666666690831)))
54394642	12244.9627946495	-8390	-217.72	MULTIPOLYGON(((139.775000000009 36.3666666690831,139.775000000009 36.3750000024167,139.787500000009 36.3750000024167,139.787500000009 36.3666666690831,139.775000000009 36.3666666690831)))
54394643	8414.27519410051	-4949	-142.83	MULTIPOLYGON(((139.787500000009 36.3666666690831,139.787500000009 36.3750000024167,139.800000000009 36.3750000024167,139.800000000009 36.3666666690831,139.787500000009 36.3666666690831)))
54394644	9558.40857898114	-5066	-112.78	MULTIPOLYGON(((139.800000000009 36.3666666690831,139.800000000009 36.3750000024167,139.812500000009 36.3750000024167,139.812500000009 36.3666666690831,139.800000000009 36.3666666690831)))
54394645	9519.24156593375	-7026	-281.83	MULTIPOLYGON(((139.812500000009 36.3666666690831,139.812500000009 36.3750000024167,139.825000000009 36.3750000024167,139.825000000009 36.3666666690831,139.812500000009 36.3666666690831)))
54394646	9536.56864880199	-1779	-22.94	MULTIPOLYGON(((139.825000000009 36.3666666690831,139.825000000009 36.3750000024167,139.837500000009 36.3750000024167,139.837500000009 36.3666666690831,139.825000000009 36.3666666690831)))
54394647	18839.9036586452	-4277	-29.37	MULTIPOLYGON(((139.837500000009 36.3666666690831,139.837500000009 36.3750000024167,139.85000000001 36.3750000024167,139.85000000001 36.3666666690831,139.837500000009 36.3666666690831)))
54394648	12920.6581855341	-3301	-34.32	MULTIPOLYGON(((139.85000000001 36.3666666690831,139.85000000001 36.3750000024167,139.86250000001 36.3750000024167,139.86250000001 36.3666666690831,139.85000000001 36.3666666690831)))
54394649	10468.6396615188	-3375	-47.59	MULTIPOLYGON(((139.86250000001 36.3666666690831,139.86250000001 36.3750000024167,139.87500000001 36.3750000024167,139.87500000001 36.3666666690831,139.86250000001 36.3666666690831)))
54394650	9913.23237514909	-2823	-39.81	MULTIPOLYGON(((139.750000000009 36.3750000024167,139.750000000009 36.3833333357503,139.762500000009 36.3833333357503,139.762500000009 36.3750000024167,139.750000000009 36.3750000024167)))
54394651	10254.6276485284	-4134	-67.55	MULTIPOLYGON(((139.762500000009 36.3750000024167,139.762500000009 36.3833333357503,139.775000000009 36.3833333357503,139.775000000009 36.3750000024167,139.762500000009 36.3750000024167)))
54394652	11331.8706259221	-3300	-41.10	MULTIPOLYGON(((139.775000000009 36.3750000024167,139.775000000009 36.3833333357503,139.787500000009 36.3833333357503,139.787500000009 36.3750000024167,139.775000000009 36.3750000024167)))
54394653	6281.62580831072	-2450	-63.96	MULTIPOLYGON(((139.787500000009 36.3750000024167,139.787500000009 36.3833333357503,139.800000000009 36.3833333357503,139.800000000009 36.3750000024167,139.787500000009 36.3750000024167)))
54394654	8968.51004897308	-4570	-103.92	MULTIPOLYGON(((139.800000000009 36.3750000024167,139.800000000009 36.3833333357503,139.812500000009 36.3833333357503,139.812500000009 36.3750000024167,139.800000000009 36.3750000024167)))
54394655	8215.20223504278	-3154	-62.32	MULTIPOLYGON(((139.812500000009 36.3750000024167,139.812500000009 36.3833333357503,139.825000000009 36.3833333357503,139.825000000009 36.3750000024167,139.812500000009 36.3750000024167)))
54394656	13411.4454442793	-4131	-44.51	MULTIPOLYGON(((139.825000000009 36.3750000024167,139.825000000009 36.3833333357503,139.837500000009 36.3833333357503,139.837500000009 36.3750000024167,139.825000000009 36.3750000024167)))
54394657	16165.105709541	914	5.35	MULTIPOLYGON(((139.837500000009 36.3750000024167,139.837500000009 36.3833333357503,139.85000000001 36.3833333357503,139.85000000001 36.3750000024167,139.837500000009 36.3750000024167)))
54394658	13644.3839957305	-5961	-77.59	MULTIPOLYGON(((139.85000000001 36.3750000024167,139.85000000001 36.3833333357503,139.86250000001 36.3833333357503,139.86250000001 36.3750000024167,139.85000000001 36.3750000024167)))
54394659	11476.2643391212	-2835	-32.81	MULTIPOLYGON(((139.86250000001 36.3750000024167,139.86250000001 36.3833333357503,139.87500000001 36.3833333357503,139.87500000001 36.3750000024167,139.86250000001 36.3750000024167)))
54394660	13291.4337486355	-6406	-93.04	MULTIPOLYGON(((139.750000000009 36.3833333357503,139.750000000009 36.391666669084,139.762500000009 36.391666669084,139.762500000009 36.3833333357503,139.750000000009 36.3833333357503)))
54394661	11367.7450851405	-4604	-68.08	MULTIPOLYGON(((139.762500000009 36.3833333357503,139.762500000009 36.391666669084,139.775000000009 36.391666669084,139.775000000009 36.3833333357503,139.762500000009 36.3833333357503)))
54394662	10660.3094306978	-3532	-49.55	MULTIPOLYGON(((139.775000000009 36.3833333357503,139.775000000009 36.391666669084,139.787500000009 36.391666669084,139.787500000009 36.3833333357503,139.775000000009 36.3833333357503)))
54394663	9701.46082061509	-4544	-88.12	MULTIPOLYGON(((139.787500000009 36.3833333357503,139.787500000009 36.391666669084,139.800000000009 36.391666669084,139.800000000009 36.3833333357503,139.787500000009 36.3833333357503)))
54394664	7325.2033353565	-2641	-56.38	MULTIPOLYGON(((139.800000000009 36.3833333357503,139.800000000009 36.391666669084,139.812500000009 36.391666669084,139.812500000009 36.3833333357503,139.800000000009 36.3833333357503)))
54394665	9583.16234286763	-1925	-25.13	MULTIPOLYGON(((139.812500000009 36.3833333357503,139.812500000009 36.391666669084,139.825000000009 36.391666669084,139.825000000009 36.3833333357503,139.812500000009 36.3833333357503)))
54394666	9446.42400532961	-4412	-87.65	MULTIPOLYGON(((139.825000000009 36.3833333357503,139.825000000009 36.391666669084,139.837500000009 36.391666669084,139.837500000009 36.3833333357503,139.825000000009 36.3833333357503)))
54394667	11889.3478129884	-909	-8.28	MULTIPOLYGON(((139.837500000009 36.3833333357503,139.837500000009 36.391666669084,139.85000000001 36.391666669084,139.85000000001 36.3833333357503,139.837500000009 36.3833333357503)))
54394668	25021.3101102131	-7239	-40.71	MULTIPOLYGON(((139.85000000001 36.3833333357503,139.85000000001 36.391666669084,139.86250000001 36.391666669084,139.86250000001 36.3833333357503,139.85000000001 36.3833333357503)))
54394669	18930.1237154944	-5882	-45.08	MULTIPOLYGON(((139.86250000001 36.3833333357503,139.86250000001 36.391666669084,139.87500000001 36.391666669084,139.87500000001 36.3833333357503,139.86250000001 36.3833333357503)))
54394670	17317.4240670532	-11175	-181.95	MULTIPOLYGON(((139.750000000009 36.391666669084,139.750000000009 36.4000000024176,139.762500000009 36.4000000024176,139.762500000009 36.391666669084,139.750000000009 36.391666669084)))
54394671	11765.217538824	-7457	-173.10	MULTIPOLYGON(((139.762500000009 36.391666669084,139.762500000009 36.4000000024176,139.775000000009 36.4000000024176,139.775000000009 36.391666669084,139.762500000009 36.391666669084)))
54394672	10474.5132541588	-3591	-52.17	MULTIPOLYGON(((139.775000000009 36.391666669084,139.775000000009 36.4000000024176,139.787500000009 36.4000000024176,139.787500000009 36.391666669084,139.775000000009 36.391666669084)))
54394673	10745.5349482512	-6314	-142.50	MULTIPOLYGON(((139.787500000009 36.391666669084,139.787500000009 36.4000000024176,139.800000000009 36.4000000024176,139.800000000009 36.391666669084,139.787500000009 36.391666669084)))
54394674	9813.1165147042	-5219	-113.60	MULTIPOLYGON(((139.800000000009 36.391666669084,139.800000000009 36.4000000024176,139.812500000009 36.4000000024176,139.812500000009 36.391666669084,139.800000000009 36.391666669084)))
54394675	5600.78800240313	-1715	-44.16	MULTIPOLYGON(((139.812500000009 36.391666669084,139.812500000009 36.4000000024176,139.825000000009 36.4000000024176,139.825000000009 36.391666669084,139.812500000009 36.391666669084)))
54394676	8533.25692019565	-5172	-153.89	MULTIPOLYGON(((139.825000000009 36.391666669084,139.825000000009 36.4000000024176,139.837500000009 36.4000000024176,139.837500000009 36.391666669084,139.825000000009 36.391666669084)))
54394677	10957.7600249467	-4426	-67.78	MULTIPOLYGON(((139.837500000009 36.391666669084,139.837500000009 36.4000000024176,139.85000000001 36.4000000024176,139.85000000001 36.391666669084,139.837500000009 36.391666669084)))
54394678	18339.2786863725	-5299	-40.63	MULTIPOLYGON(((139.85000000001 36.391666669084,139.85000000001 36.4000000024176,139.86250000001 36.4000000024176,139.86250000001 36.391666669084,139.85000000001 36.391666669084)))
54394679	10079.2985827293	-3537	-54.07	MULTIPOLYGON(((139.86250000001 36.391666669084,139.86250000001 36.4000000024176,139.87500000001 36.4000000024176,139.87500000001 36.391666669084,139.86250000001 36.391666669084)))
54394680	11275.1805488469	-6514	-136.82	MULTIPOLYGON(((139.750000000009 36.4000000024176,139.750000000009 36.4083333357512,139.762500000009 36.4083333357512,139.762500000009 36.4000000024176,139.750000000009 36.4000000024176)))
54394681	12961.9926410631	-6911	-114.24	MULTIPOLYGON(((139.762500000009 36.4000000024176,139.762500000009 36.4083333357512,139.775000000009 36.4083333357512,139.775000000009 36.4000000024176,139.762500000009 36.4000000024176)))
